"GEOID","NAME","percent_asian","percent_black","percent_white","percent_other","percent_latinx","median_hhi"
"18003004300","Census Tract 43, Allen County, Indiana",0.0309,0.4907,0.3669,0.1116,0.1505,26875
"18003004400","Census Tract 44, Allen County, Indiana",0.0121,0.3852,0.3253,0.2773,0.4127,28480
"18003010100","Census Tract 101, Allen County, Indiana",0,0.0049,0.986,0.0091,0.0091,66058
"18003010201","Census Tract 102.01, Allen County, Indiana",0.0061,0.0075,0.9696,0.0167,0.0259,100174
"18003010202","Census Tract 102.02, Allen County, Indiana",0.001,0.0017,0.9644,0.033,0.0254,75613
"18003010304","Census Tract 103.04, Allen County, Indiana",0.0086,0.0611,0.8693,0.0611,0.0199,86546
"18003010305","Census Tract 103.05, Allen County, Indiana",0.0671,0.0041,0.9071,0.0217,0.0171,121689
"18003010306","Census Tract 103.06, Allen County, Indiana",0.0152,0.0061,0.9296,0.0491,0.0456,79712
"18003010307","Census Tract 103.07, Allen County, Indiana",0.0494,0.0314,0.8893,0.03,0.0251,91741
"18003010308","Census Tract 103.08, Allen County, Indiana",0.0292,0.0318,0.9052,0.0338,0.037,89496
"18003010400","Census Tract 104, Allen County, Indiana",0,0.0092,0.9601,0.0306,0.0095,82574
"18003010500","Census Tract 105, Allen County, Indiana",0.0228,0.0101,0.9376,0.0295,0.0224,79238
"18003010601","Census Tract 106.01, Allen County, Indiana",0.0149,0.0817,0.8615,0.0419,0.0502,68345
"18003010602","Census Tract 106.02, Allen County, Indiana",0.0307,0.0619,0.8709,0.0366,0.0757,57025
"18003010603","Census Tract 106.03, Allen County, Indiana",0.0116,0,0.908,0.0804,0.0361,59250
"18003010604","Census Tract 106.04, Allen County, Indiana",0,0.0313,0.8361,0.1327,0.1327,31795
"18003010705","Census Tract 107.05, Allen County, Indiana",0.035,0.0547,0.9032,0.007,0.0804,59958
"18003010706","Census Tract 107.06, Allen County, Indiana",0.0717,0.0825,0.8082,0.0376,0.045,64317
"18003010707","Census Tract 107.07, Allen County, Indiana",0.0692,0.0681,0.8444,0.0184,0.0362,63144
"18003010803","Census Tract 108.03, Allen County, Indiana",0,0.0307,0.9151,0.0542,0.104,64093
"18003010804","Census Tract 108.04, Allen County, Indiana",0.046,0.0266,0.8927,0.0348,0.0568,55814
"18003010807","Census Tract 108.07, Allen County, Indiana",0.0082,0.05,0.8987,0.0431,0.0354,54647
"18003010808","Census Tract 108.08, Allen County, Indiana",0.034,0.012,0.9168,0.0371,0.0432,81833
"18003010809","Census Tract 108.09, Allen County, Indiana",0.0568,0.1678,0.7345,0.0409,0.0559,57419
"18003010811","Census Tract 108.11, Allen County, Indiana",0.0494,0.101,0.7984,0.0512,0.0146,49073
"18003010812","Census Tract 108.12, Allen County, Indiana",0.0178,0.0629,0.9115,0.0078,0.0149,68476
"18003010813","Census Tract 108.13, Allen County, Indiana",0.0249,0.0376,0.8743,0.0631,0.0935,59663
"18003010815","Census Tract 108.15, Allen County, Indiana",0.002,0.1077,0.8579,0.0324,0.0163,81591
"18003010816","Census Tract 108.16, Allen County, Indiana",0.0112,0.0456,0.897,0.0462,0.0031,81780
"18003010817","Census Tract 108.17, Allen County, Indiana",0.0071,0.0891,0.8795,0.0243,0.0298,69583
"18003010819","Census Tract 108.19, Allen County, Indiana",0.0121,0.0939,0.7919,0.1021,0.0716,40263
"18003010821","Census Tract 108.21, Allen County, Indiana",0.0274,0.1514,0.7698,0.0514,0.0398,37031
"18003010900","Census Tract 109, Allen County, Indiana",1e-04,0.0012,0.9728,0.0259,0.0246,71250
"18003011000","Census Tract 110, Allen County, Indiana",0,0,0.9947,0.0053,0.0203,52386
"18003011100","Census Tract 111, Allen County, Indiana",0,3e-04,0.9798,0.0198,0.0084,47384
"18003011201","Census Tract 112.01, Allen County, Indiana",0,0.0366,0.9017,0.0618,0.0888,34911
"18003011202","Census Tract 112.02, Allen County, Indiana",0,0.0151,0.9531,0.0319,0.0439,45461
"18003011204","Census Tract 112.04, Allen County, Indiana",0.0056,0.033,0.9177,0.0438,0.0364,65669
"18003011205","Census Tract 112.05, Allen County, Indiana",0,0.0014,0.9683,0.0303,0.03,58456
"18003011302","Census Tract 113.02, Allen County, Indiana",0.3268,0.3582,0.171,0.144,0.0407,38705
"18003011303","Census Tract 113.03, Allen County, Indiana",0.2978,0.3314,0.2839,0.087,0.0864,38352
"18003011304","Census Tract 113.04, Allen County, Indiana",0.0587,0.3931,0.4548,0.0933,0.0999,39211
"18003011501","Census Tract 115.01, Allen County, Indiana",0.0107,0.1665,0.7444,0.0784,0.0552,40953
"18003011502","Census Tract 115.02, Allen County, Indiana",0.016,0.049,0.8926,0.0424,0.0441,55800
"18003011603","Census Tract 116.03, Allen County, Indiana",0.0049,0.0103,0.9743,0.0106,0.0335,87957
"18003011604","Census Tract 116.04, Allen County, Indiana",0.0077,0.0319,0.9417,0.0187,0.0275,77788
"18003011605","Census Tract 116.05, Allen County, Indiana",0.0377,0.0264,0.864,0.0719,0.0314,66320
"18003011606","Census Tract 116.06, Allen County, Indiana",0.0243,0.0694,0.8201,0.0863,0.0312,91719
"18003011607","Census Tract 116.07, Allen County, Indiana",0.0104,0.0323,0.8904,0.067,0.0351,77585
"18003011608","Census Tract 116.08, Allen County, Indiana",0.0715,0.0881,0.8046,0.0359,0.0192,97361
"18003011609","Census Tract 116.09, Allen County, Indiana",0.0818,0.0052,0.8979,0.0151,0.0161,148100
"18003011701","Census Tract 117.01, Allen County, Indiana",0.0116,0.0037,0.9525,0.0323,0.0161,90335
"18003011702","Census Tract 117.02, Allen County, Indiana",0.0411,0.0775,0.8208,0.0607,0.1096,61667
"18003011801","Census Tract 118.01, Allen County, Indiana",0,0.0034,0.9916,0.0049,0.0305,64595
"18003011802","Census Tract 118.02, Allen County, Indiana",0,0,0.9698,0.0302,0.0203,62679
"18003011900","Census Tract 119, Allen County, Indiana",0.0011,0,0.9811,0.0178,0.0081,57212
"18003980001","Census Tract 9800.01, Allen County, Indiana",0.013,0.0859,0.8525,0.0486,0.0081,
"18003980002","Census Tract 9800.02, Allen County, Indiana",0,0,1,0,0,
"18005010100","Census Tract 101, Bartholomew County, Indiana",0.076,0.0686,0.7789,0.0766,0.1148,39643
"18005010200","Census Tract 102, Bartholomew County, Indiana",0.0057,0.0057,0.9481,0.0405,0.0356,64496
"18005010300","Census Tract 103, Bartholomew County, Indiana",0.0556,0.0146,0.8677,0.0621,0.0395,99643
"18005010400","Census Tract 104, Bartholomew County, Indiana",0.1181,0.0243,0.7401,0.1174,0.0842,62682
"18005010500","Census Tract 105, Bartholomew County, Indiana",0.0491,0.003,0.9187,0.0291,0.0282,68646
"18005010600","Census Tract 106, Bartholomew County, Indiana",0.0493,0.0122,0.8831,0.0554,0.0345,50723
"18005010700","Census Tract 107, Bartholomew County, Indiana",0.1557,0.0306,0.7668,0.0469,0.0129,45240
"18005010800","Census Tract 108, Bartholomew County, Indiana",0.1593,0.0274,0.7659,0.0474,0.1075,43620
"18005010900","Census Tract 109, Bartholomew County, Indiana",0.3095,0.0195,0.6387,0.0322,0.0686,113500
"18005011000","Census Tract 110, Bartholomew County, Indiana",0.02,0.0028,0.9343,0.043,0,74245
"18005011100","Census Tract 111, Bartholomew County, Indiana",0.0058,0.0323,0.8655,0.0964,0.1939,62768
"18005011200","Census Tract 112, Bartholomew County, Indiana",5e-04,0.0121,0.9727,0.0147,0.0119,58542
"18005011300","Census Tract 113, Bartholomew County, Indiana",0.0206,0.0092,0.949,0.0212,0.0136,67969
"18005011400","Census Tract 114, Bartholomew County, Indiana",0,0.0057,0.9215,0.0728,0.0668,58137
"18005011500","Census Tract 115, Bartholomew County, Indiana",0.0759,0.0125,0.8678,0.0438,0.0822,71518
"18007100100","Census Tract 1001, Benton County, Indiana",0,9e-04,0.9866,0.0125,0.0496,56472
"18007100200","Census Tract 1002, Benton County, Indiana",0,0.006,0.9695,0.0244,0.0161,42385
"18007100300","Census Tract 1003, Benton County, Indiana",0.0029,0.0092,0.9609,0.0271,0.1003,51528
"18009975100","Census Tract 9751, Blackford County, Indiana",0.025,0,0.9494,0.0256,0.0083,49522
"18009975200","Census Tract 9752, Blackford County, Indiana",0,0,0.984,0.016,0.016,38464
"18009975300","Census Tract 9753, Blackford County, Indiana",0,0,0.9737,0.0263,0.0335,33815
"18009975400","Census Tract 9754, Blackford County, Indiana",0,0.0013,0.9834,0.0153,0.0094,56806
"18011810100","Census Tract 8101, Boone County, Indiana",0,3e-04,0.9868,0.013,0.0084,72758
"18011810200","Census Tract 8102, Boone County, Indiana",0.0055,0,0.9882,0.0063,0.0053,76736
"18011810300","Census Tract 8103, Boone County, Indiana",0,0.0065,0.9687,0.0248,0.0277,63861
"18011810400","Census Tract 8104, Boone County, Indiana",0.0033,0.003,0.9606,0.0331,0.0542,58223
"18011810500","Census Tract 8105, Boone County, Indiana",0.0025,0.0141,0.9706,0.0127,0.0151,52431
"18011810601","Census Tract 8106.01, Boone County, Indiana",0.0256,0.0527,0.885,0.0367,0.0468,97182
"18011810603","Census Tract 8106.03, Boone County, Indiana",0.0777,0.0255,0.8654,0.0314,0.0363,131908
"18011810604","Census Tract 8106.04, Boone County, Indiana",0.0354,0.0094,0.9237,0.0315,0.0556,179732
"18011810605","Census Tract 8106.05, Boone County, Indiana",0.0395,0.0266,0.9123,0.0217,0.008,90523
"18011810700","Census Tract 8107, Boone County, Indiana",0.0078,0,0.9795,0.0126,0.0138,69519
"18013974600","Census Tract 9746, Brown County, Indiana",0.0095,0,0.9804,0.0101,0,80147
"18013974700","Census Tract 9747, Brown County, Indiana",0.0236,0,0.9136,0.0628,0.0327,55131
"18013974800","Census Tract 9748, Brown County, Indiana",0.0054,0.0122,0.9735,0.0089,0.0178,68333
"18013974900","Census Tract 9749, Brown County, Indiana",0,0.0094,0.9826,0.008,0.0176,53940
"18015959300","Census Tract 9593, Carroll County, Indiana",0,0.001,0.9507,0.0482,0.0325,58059
"18015959400","Census Tract 9594, Carroll County, Indiana",0,4e-04,0.9941,0.0055,0.0033,58621
"18015959500","Census Tract 9595, Carroll County, Indiana",0.0085,0.0171,0.9488,0.0256,0.0101,53125
"18015959600","Census Tract 9596, Carroll County, Indiana",0,0.0068,0.9332,0.06,0.1509,45000
"18015959700","Census Tract 9597, Carroll County, Indiana",0.006,0,0.9748,0.0192,0.0498,66042
"18015959800","Census Tract 9598, Carroll County, Indiana",0,0.0606,0.9335,0.0059,0.0056,51538
"18015959900","Census Tract 9599, Carroll County, Indiana",0,0,0.9943,0.0057,0,58125
"18017950900","Census Tract 9509, Cass County, Indiana",0.0128,0.0045,0.942,0.0408,0.0138,52783
"18017951000","Census Tract 9510, Cass County, Indiana",0,0,0.9689,0.0311,0.0299,57566
"18017951100","Census Tract 9511, Cass County, Indiana",0,0.001,0.8967,0.1023,0.1096,57159
"18017951200","Census Tract 9512, Cass County, Indiana",0.0048,0.0293,0.7536,0.2123,0.2184,45167
"18017951300","Census Tract 9513, Cass County, Indiana",0,0.0038,0.7027,0.2935,0.3524,38442
"18017951400","Census Tract 9514, Cass County, Indiana",0.0152,0.0308,0.7211,0.2328,0.2161,42891
"18017951500","Census Tract 9515, Cass County, Indiana",0,0.0183,0.6799,0.3018,0.378,38700
"18017951600","Census Tract 9516, Cass County, Indiana",0.0599,0.0024,0.7891,0.1487,0.1988,33564
"18017951700","Census Tract 9517, Cass County, Indiana",0.0226,0.0035,0.9116,0.0623,0.0505,58784
"18017951800","Census Tract 9518, Cass County, Indiana",0.0127,0.0363,0.9235,0.0276,0.0762,58210
"18017951900","Census Tract 9519, Cass County, Indiana",0,0.0056,0.9699,0.0245,0.0213,58295
"18019050100","Census Tract 501, Clark County, Indiana",0,0.1779,0.7668,0.0553,0.0575,48967
"18019050200","Census Tract 502, Clark County, Indiana",0.0043,0.2658,0.6973,0.0325,0.0713,27354
"18019050303","Census Tract 503.03, Clark County, Indiana",0,0.0467,0.9249,0.0285,0.091,42874
"18019050304","Census Tract 503.04, Clark County, Indiana",0.0108,0.1744,0.7318,0.083,0.0369,51162
"18019050305","Census Tract 503.05, Clark County, Indiana",0.0018,0.1105,0.8412,0.0466,0.0501,61761
"18019050306","Census Tract 503.06, Clark County, Indiana",0.0133,0.1704,0.7914,0.0248,0.0257,42140
"18019050401","Census Tract 504.01, Clark County, Indiana",0,0.0201,0.9573,0.0226,0.0514,46216
"18019050403","Census Tract 504.03, Clark County, Indiana",0,0.1211,0.8676,0.0113,0.0887,38328
"18019050404","Census Tract 504.04, Clark County, Indiana",0.009,0.0197,0.9126,0.0587,0.065,51276
"18019050501","Census Tract 505.01, Clark County, Indiana",0.0044,0.031,0.9205,0.0441,0.0468,60313
"18019050503","Census Tract 505.03, Clark County, Indiana",0.0039,0.0603,0.862,0.0739,0.1831,41378
"18019050504","Census Tract 505.04, Clark County, Indiana",0.024,0.0438,0.8894,0.0429,0.1261,30069
"18019050603","Census Tract 506.03, Clark County, Indiana",0.0557,0.1527,0.7114,0.0801,0.0709,46582
"18019050604","Census Tract 506.04, Clark County, Indiana",0.0158,0.1098,0.8284,0.046,0.0145,65938
"18019050605","Census Tract 506.05, Clark County, Indiana",0.0137,0.1146,0.8397,0.0319,0.0505,61979
"18019050606","Census Tract 506.06, Clark County, Indiana",0.0446,0.0819,0.812,0.0615,0.0403,72794
"18019050701","Census Tract 507.01, Clark County, Indiana",2e-04,0.0702,0.8719,0.0577,0.0547,84705
"18019050703","Census Tract 507.03, Clark County, Indiana",0,0.0512,0.8666,0.0822,0.0558,55878
"18019050704","Census Tract 507.04, Clark County, Indiana",0.0295,0.0095,0.9145,0.0465,0.0455,85491
"18019050801","Census Tract 508.01, Clark County, Indiana",0,0.0023,0.9813,0.0164,0.0039,89872
"18019050803","Census Tract 508.03, Clark County, Indiana",0,0.0092,0.9727,0.0181,0.0179,90268
"18019050804","Census Tract 508.04, Clark County, Indiana",0,0.0135,0.951,0.0355,0.0277,62308
"18019050902","Census Tract 509.02, Clark County, Indiana",0.0063,0.0013,0.9562,0.0361,0.0467,54036
"18019050903","Census Tract 509.03, Clark County, Indiana",0.0042,0.0347,0.901,0.0602,0.0436,48482
"18019050904","Census Tract 509.04, Clark County, Indiana",0.0016,0.0127,0.9286,0.0571,0.0336,74234
"18019051000","Census Tract 510, Clark County, Indiana",0,0,1,0,0.0661,51667
"18021040100","Census Tract 401, Clay County, Indiana",0,0,0.9819,0.0181,0,49167
"18021040200","Census Tract 402, Clay County, Indiana",6e-04,0.0207,0.9382,0.0405,0.0157,53179
"18021040300","Census Tract 403, Clay County, Indiana",0.0048,0.0122,0.9689,0.0141,0.0026,67292
"18021040400","Census Tract 404, Clay County, Indiana",0.0109,0.0106,0.9637,0.0148,0.0065,58478
"18021040500","Census Tract 405, Clay County, Indiana",0,0,0.9766,0.0234,0,67788
"18021040600","Census Tract 406, Clay County, Indiana",0.0019,0,0.9759,0.0223,8e-04,51458
"18023950100","Census Tract 9501, Clinton County, Indiana",0.0035,0.0046,0.9585,0.0334,0.0338,60750
"18023950200","Census Tract 9502, Clinton County, Indiana",0.0088,3e-04,0.9102,0.0806,0.1699,65252
"18023950300","Census Tract 9503, Clinton County, Indiana",0.0047,0.0028,0.9838,0.0086,0.0133,67708
"18023950400","Census Tract 9504, Clinton County, Indiana",0,0.0087,0.9794,0.0119,0.0437,62050
"18023950500","Census Tract 9505, Clinton County, Indiana",0.0064,0.0151,0.8552,0.1234,0.3242,35185
"18023950600","Census Tract 9506, Clinton County, Indiana",0,0.0155,0.8756,0.1088,0.13,41816
"18023950700","Census Tract 9507, Clinton County, Indiana",0,0,0.928,0.072,0.1772,47431
"18023950800","Census Tract 9508, Clinton County, Indiana",0,0.0259,0.8102,0.1639,0.4165,33313
"18025951900","Census Tract 9519, Crawford County, Indiana",0,0.0073,0.9535,0.0393,0.0137,44816
"18025952000","Census Tract 9520, Crawford County, Indiana",0,0.001,0.9778,0.0212,0.0157,40242
"18025952100","Census Tract 9521, Crawford County, Indiana",0,0.0038,0.9831,0.0132,0.0154,38516
"18027954300","Census Tract 9543, Daviess County, Indiana",0.0213,0.0034,0.9557,0.0197,0.0019,51195
"18027954400","Census Tract 9544, Daviess County, Indiana",0,0.0211,0.975,0.0039,0,59167
"18027954500","Census Tract 9545, Daviess County, Indiana",0,0,1,0,0.0034,67247
"18027954600","Census Tract 9546, Daviess County, Indiana",0,0,0.9867,0.0133,0.0113,56987
"18027954700","Census Tract 9547, Daviess County, Indiana",0,0.1,0.7626,0.1374,0.2782,47333
"18027954800","Census Tract 9548, Daviess County, Indiana",0,0.039,0.9381,0.0228,0.0552,41915
"18027954900","Census Tract 9549, Daviess County, Indiana",0,0.0032,0.9752,0.0216,0.0306,46875
"18029080101","Census Tract 801.01, Dearborn County, Indiana",0,0.0282,0.9599,0.0119,7e-04,79511
"18029080103","Census Tract 801.03, Dearborn County, Indiana",0,0,0.9818,0.0182,0.0242,105108
"18029080104","Census Tract 801.04, Dearborn County, Indiana",0,0,0.9883,0.0117,0.006,87762
"18029080201","Census Tract 802.01, Dearborn County, Indiana",0,0,0.9939,0.0061,0.0057,79833
"18029080202","Census Tract 802.02, Dearborn County, Indiana",0.0292,0.003,0.9562,0.0117,0.0151,73885
"18029080300","Census Tract 803, Dearborn County, Indiana",0,0.0338,0.9582,0.008,0.0418,30500
"18029080400","Census Tract 804, Dearborn County, Indiana",0.0031,0.0115,0.9811,0.0042,0.0091,67694
"18029080500","Census Tract 805, Dearborn County, Indiana",0.0157,0.0036,0.9168,0.0639,0.0026,46225
"18029080600","Census Tract 806, Dearborn County, Indiana",0,0.0113,0.9845,0.0042,0.0082,66125
"18029080700","Census Tract 807, Dearborn County, Indiana",0,0,0.9957,0.0043,0.0058,66477
"18031969000","Census Tract 9690, Decatur County, Indiana",0.0224,0.0056,0.9551,0.017,0.022,64176
"18031969100","Census Tract 9691, Decatur County, Indiana",0,0.0152,0.9787,0.0062,0.0288,55662
"18031969200","Census Tract 9692, Decatur County, Indiana",0.0516,0.0142,0.9235,0.0107,0.0081,54198
"18031969300","Census Tract 9693, Decatur County, Indiana",0.003,0.0023,0.9947,0,0.0746,53555
"18031969400","Census Tract 9694, Decatur County, Indiana",0,0.003,0.9804,0.0166,8e-04,68289
"18031969500","Census Tract 9695, Decatur County, Indiana",0.0028,0,0.9762,0.021,0.0149,52547
"18033020100","Census Tract 201, DeKalb County, Indiana",0.0132,0,0.9513,0.0355,0.0037,61610
"18033020200","Census Tract 202, DeKalb County, Indiana",0.0034,0.0059,0.9663,0.0244,0.0331,60375
"18033020300","Census Tract 203, DeKalb County, Indiana",0.0021,0.0039,0.9684,0.0256,0.0412,65325
"18033020400","Census Tract 204, DeKalb County, Indiana",0.0016,0.0104,0.9706,0.0174,0.0225,60593
"18033020500","Census Tract 205, DeKalb County, Indiana",0.0021,0.0164,0.9782,0.0033,0.0192,39774
"18033020601","Census Tract 206.01, DeKalb County, Indiana",3e-04,0.0227,0.9527,0.0243,0.0457,45784
"18033020602","Census Tract 206.02, DeKalb County, Indiana",0.0092,0.0013,0.9774,0.0121,0.0347,50449
"18033020700","Census Tract 207, DeKalb County, Indiana",0.0063,0,0.989,0.0047,0.0081,76250
"18033020800","Census Tract 208, DeKalb County, Indiana",2e-04,0,0.9899,0.0099,0.0534,66118
"18035000300","Census Tract 3, Delaware County, Indiana",0,0.6305,0.2687,0.1008,0.0497,25238
"18035000400","Census Tract 4, Delaware County, Indiana",0,0.0579,0.9286,0.0135,0.0721,23558
"18035000500","Census Tract 5, Delaware County, Indiana",0,0.0345,0.9512,0.0143,0.0223,35120
"18035000600","Census Tract 6, Delaware County, Indiana",0,0.0905,0.8197,0.0898,0.0047,26218
"18035000700","Census Tract 7, Delaware County, Indiana",0.0125,0.0765,0.8637,0.0473,0.0503,20325
"18035000800","Census Tract 8, Delaware County, Indiana",0.012,0.0299,0.9389,0.0192,0.0592,45372
"18035000902","Census Tract 9.02, Delaware County, Indiana",0.0307,0.0978,0.8166,0.055,0.0537,
"18035000903","Census Tract 9.03, Delaware County, Indiana",0.0631,0.1044,0.785,0.0474,0.0423,23548
"18035000904","Census Tract 9.04, Delaware County, Indiana",0.0408,0.0503,0.8973,0.0115,0.0281,65675
"18035001000","Census Tract 10, Delaware County, Indiana",0.0185,0.0944,0.8353,0.0518,0.0443,20982
"18035001100","Census Tract 11, Delaware County, Indiana",0.0437,0.0695,0.7794,0.1075,0.0744,39722
