"id","name","plaintiff","amount","date","attorney"
"09009176000","Census Tract 1760, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",660.79,2020-07-13,"no"
"09009171600","Census Tract 1716, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",998.58,2020-02-03,"no"
"09009345300","Census Tract 3453, New Haven County, Connecticut","CROWN ASSET MANAGEMENT, LLC, ASSIGNEE OF COMENITY BANK",789.76,2020-06-19,"no"
"09009165600","Census Tract 1656, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",3776.08,2020-06-12,"no"
"09009194201","Census Tract 1942.01, New Haven County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",662.14,2020-01-22,"no"
"09009154500","Census Tract 1545, New Haven County, Connecticut","SECOND ROUND SUB, LLC, ASSIGNEE OF COMENITY CAPITAL BANK",746.1,2020-04-24,"no"
"09009140100","Census Tract 1401, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1364.94,2020-01-10,"no"
"09009140300","Census Tract 1403, New Haven County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",1960.02,2020-01-09,"no"
"09009141100","Census Tract 1411, New Haven County, Connecticut","SECOND ROUND SUB, LLC, ASSIGNEE OF SYNCHRONY BANK",1707.63,2020-08-10,"no"
"09009165500","Census Tract 1655, New Haven County, Connecticut","JEFFERSON CAPITAL SYSTEMS, LLC",1200.93,2020-03-02,"no"
"09009142500","Census Tract 1425, New Haven County, Connecticut","JEFFERSON CAPITAL SYSTEMS, LLC",821.72,2020-03-20,"no"
"09009140500","Census Tract 1405, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1003.58,2020-06-26,"no"
"09009142400","Census Tract 1424, New Haven County, Connecticut","LVNV FUNDING, LLC",679.64,2020-11-12,"no"
"09009175300","Census Tract 1753, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1380.05,2020-01-29,"no"
"09011714104","Census Tract 7141.04, New London County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",4405.79,2020-06-30,"no"
"09011696700","Census Tract 6967, New London County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1647.05,2020-06-04,"no"
"09011700100","Census Tract 7001, New London County, Connecticut","UNIFUND CORPORATION",3379.51,2020-01-08,"no"
"09011710100","Census Tract 7101, New London County, Connecticut","LVNV FUNDING LLC",2182.87,2020-04-27,"no"
"09011707100","Census Tract 7071, New London County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF US BANK NA D/B/A ELAN FINANCIAL SERVICES",4382.61,2020-04-14,"no"
"09011693400","Census Tract 6934, New London County, Connecticut","CROWN ASSET MANAGEMENT, LLC, ASSIGNEE OF SYNCHRONY BANK",2344.88,2020-03-20,"no"
"09011690300","Census Tract 6903, New London County, Connecticut","MIDLAND FUNDING LLC",1705.18,2020-10-06,"no"
"09011690800","Census Tract 6908, New London County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",719.25,2020-01-28,"no"
"09011696800","Census Tract 6968, New London County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",702.68,2020-01-22,"no"
"09011870300","Census Tract 8703, New London County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2082.55,2020-10-19,"no"
"09011695201","Census Tract 6952.01, New London County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF WEBBANK",1921.94,2020-01-10,"no"
"09011696400","Census Tract 6964, New London County, Connecticut","CVI SGP-CO ACQUISITION TRUST",932.24,2020-06-09,"no"
"09011870502","Census Tract 8705.02, New London County, Connecticut","JEFFERSON CAPITAL SYSTEMS, LLC",730.99,2020-07-17,"no"
"09011870200","Census Tract 8702, New London County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",704.61,2020-04-09,"no"
"09011696100","Census Tract 6961, New London County, Connecticut","LVNV FUNDING, LLC",679.11,2020-07-22,"no"
"09011696700","Census Tract 6967, New London County, Connecticut","LVNV FUNDING LLC",745.07,2020-02-18,"no"
"09011870200","Census Tract 8702, New London County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",924.95,2020-07-09,"no"
"09011709100","Census Tract 7091, New London County, Connecticut","MIDLAND FUNDING LLC",4274.93,2020-09-22,"no"
"09011707100","Census Tract 7071, New London County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",3215.47,2020-09-14,"no"
"09011696500","Census Tract 6965, New London County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",703.29,2020-01-30,"no"
"09011696500","Census Tract 6965, New London County, Connecticut","CAVALRY SPV I, LLC",3616.68,2020-06-10,"no"
"09015825000","Census Tract 8250, Windham County, Connecticut","LVNV FUNDING LLC",1864.4,2020-04-17,"no"
"09015825000","Census Tract 8250, Windham County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",3036.66,2020-01-30,"no"
"09015825000","Census Tract 8250, Windham County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",3036.66,2020-01-17,"no"
"09015825000","Census Tract 8250, Windham County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",3036.66,2020-01-16,"no"
"09015825000","Census Tract 8250, Windham County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1857.11,2020-01-14,"no"
"09015901100","Census Tract 9011, Windham County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1107.18,2020-07-13,"no"
"09015901100","Census Tract 9011, Windham County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",3010.11,2020-10-19,"no"
"09015907100","Census Tract 9071, Windham County, Connecticut","UNIFUND CORPORATION",3891.51,2020-10-09,"no"
"09015830100","Census Tract 8301, Windham County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1330.72,2020-11-03,"no"
"09015907100","Census Tract 9071, Windham County, Connecticut","MIDLAND FUNDING, LLC",1261.57,2020-10-15,"no"
"09015904400","Census Tract 9044, Windham County, Connecticut","LVNV FUNDING LLC",1035.44,2020-04-03,"no"
"09015907100","Census Tract 9071, Windham County, Connecticut","MIDLAND CREDIT MANAGEMENT, INC",1997.87,2020-03-05,"no"
"09015904500","Census Tract 9045, Windham County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",730.91,2020-07-21,"no"
"09015800400","Census Tract 8004, Windham County, Connecticut","MIDLAND CREDIT MANAGEMENT, INC",745,2020-02-24,"no"
"09015907300","Census Tract 9073, Windham County, Connecticut","SECOND ROUND SUB, LLC, ASSIGNEE OF COMENITY CAPITAL BANK",952.96,2020-05-04,"no"
"09015905100","Census Tract 9051, Windham County, Connecticut","SECOND ROUND SUB, LLC, ASSIGNEE OF COMENITY BANK",4635.87,2020-11-13,"no"
"09015904400","Census Tract 9044, Windham County, Connecticut","LVNV FUNDING LLC",827.07,2020-02-14,"no"
"09015907200","Census Tract 9072, Windham County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1772.18,2020-09-22,"no"
"09015907200","Census Tract 9072, Windham County, Connecticut","CAVALRY SPV I , LLC",1435.32,2020-07-09,"no"
"09011660101","Census Tract 6601.01, New London County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",3147.84,2020-07-22,"no"
"09011660101","Census Tract 6601.01, New London County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",929.26,2020-07-22,"no"
"09013530301","Census Tract 5303.01, Tolland County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",859.22,2020-02-06,"no"
"09013530600","Census Tract 5306, Tolland County, Connecticut","MIDLAND FUNDING LLC",3135.88,2020-09-16,"no"
"09013890202","Census Tract 8902.02, Tolland County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",728.45,2020-01-21,"no"
"09003514300","Census Tract 5143, Hartford County, Connecticut","JEFFERSON CAPITAL SYSTEMS, LLC",959.9,2020-10-16,"no"
"09013890100","Census Tract 8901, Tolland County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",1052.26,2020-03-23,"no"
"09013890100","Census Tract 8901, Tolland County, Connecticut","LVNV FUNDING LLC",1854.47,2020-04-27,"no"
"09013850100","Census Tract 8501, Tolland County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",4463.85,2020-09-22,"no"
"09013530600","Census Tract 5306, Tolland County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1361.74,2020-05-22,"no"
"09013533101","Census Tract 5331.01, Tolland County, Connecticut","LVNV FUNDING, LLC",1054.91,2020-09-23,"no"
"09013535100","Census Tract 5351, Tolland County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1628.66,2020-04-03,"no"
"09013535100","Census Tract 5351, Tolland County, Connecticut","UNIFUND CORP.",883.45,2020-06-24,"no"
"09013535100","Census Tract 5351, Tolland County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1260.4,2020-09-15,"no"
"09003514900","Census Tract 5149, Hartford County, Connecticut","JEFFERSON CAPITAL SYSTEMS, LLC",2138.96,2020-07-30,"no"
NA,NA,"PORTFOLIO RECOVERY ASSOCIATES, LLC",1827.57,2020-06-26,"yes"
"09013840100","Census Tract 8401, Tolland County, Connecticut","LVNV FUNDING LLC",734.89,2020-04-17,"no"
"09013535100","Census Tract 5351, Tolland County, Connecticut","CAVALRY SPV I, LLC",2532.34,2020-01-09,"no"
"09013529100","Census Tract 5291, Tolland County, Connecticut","LVNV FUNDING LLC SUCCESSOR IN INTEREST TO CREDIT ONE BANK, N.A.",648.99,2020-10-09,"no"
"09013890100","Census Tract 8901, Tolland County, Connecticut","LVNV FUNDING LLC",1191.84,2020-04-13,"no"
"09001042800","Census Tract 428, Fairfield County, Connecticut","LVNV FUNDING LLC",850.43,2020-06-23,"no"
"09001021400","Census Tract 214, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2816.75,2020-06-18,"no"
"09001021700","Census Tract 217, Fairfield County, Connecticut","CAVALRY SPV I , LLC",4676.53,2020-09-22,"no"
"09001020800","Census Tract 208, Fairfield County, Connecticut","LVNV FUNDING, LLC",694.6,2020-08-05,"no"
"09001020300","Census Tract 203, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",639.61,2020-06-24,"no"
"09001043600","Census Tract 436, Fairfield County, Connecticut","CAVALRY SPV I , LLC",4558.61,2020-10-13,"no"
"09001021600","Census Tract 216, Fairfield County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",999.69,2020-10-09,"no"
"09001022100","Census Tract 221, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",4501.73,2020-09-09,"no"
"09001010400","Census Tract 104, Fairfield County, Connecticut","LVNV FUNDING LLC",2330.04,2020-01-23,"no"
"09001043800","Census Tract 438, Fairfield County, Connecticut","MIDLAND FUNDING LLC",512.16,2020-06-24,"no"
"09001043600","Census Tract 436, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1009.97,2020-09-28,"no"
"09001021200","Census Tract 212, Fairfield County, Connecticut","LVNV FUNDING LLC SUCCESSOR IN INTEREST TO CREDIT ONE BANK, N.A.",1106.05,2020-10-21,"no"
"09001240200","Census Tract 2402, Fairfield County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",660.61,2020-02-10,"no"
"09001044500","Census Tract 445, Fairfield County, Connecticut","LVNV FUNDING LLC",693.31,2020-06-22,"no"
"09001043900","Census Tract 439, Fairfield County, Connecticut","LVNV FUNDING LLC",974.53,2020-01-23,"no"
"09009351200","Census Tract 3512, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1583.37,2020-04-09,"no"
"09005362102","Census Tract 3621.02, Litchfield County, Connecticut","MIDLAND FUNDING LLC",522.07,2020-02-21,"no"
"09005362102","Census Tract 3621.02, Litchfield County, Connecticut","MIDLAND FUNDING LLC",1309.72,2020-06-23,"no"
"09009352800","Census Tract 3528, New Haven County, Connecticut","LVNV FUNDING, LLC",913.46,2020-06-02,"no"
"09009351602","Census Tract 3516.02, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1934.03,2020-04-01,"no"
"09009350800","Census Tract 3508, New Haven County, Connecticut","CAVALRY SPV I , LLC",1132.89,2020-09-09,"no"
"09009351500","Census Tract 3515, New Haven County, Connecticut","LVNV FUNDING, LLC",1642.79,2020-08-17,"no"
"09009351500","Census Tract 3515, New Haven County, Connecticut","LVNV FUNDING LLC",1554.62,2020-03-27,"no"
"09009350100","Census Tract 3501, New Haven County, Connecticut","CREDIT CORP SOLUTIONS INC ASSIGNEE OF MID AMERICA",1003.93,2020-05-22,"no"
"09009345300","Census Tract 3453, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1247.84,2020-04-07,"no"
"09009345300","Census Tract 3453, New Haven County, Connecticut","JEFFERSON CAPITAL SYSTEMS, LLC",1229.47,2020-03-02,"no"
"09009351800","Census Tract 3518, New Haven County, Connecticut","CAVALRY SPV I, LLC",4545.54,2020-03-13,"no"
"09009350400","Census Tract 3504, New Haven County, Connecticut","MIDLAND CREDIT MANAGEMENT, INC",1297.84,2020-03-19,"no"
"09009351300","Census Tract 3513, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",820.27,2020-11-04,"no"
"09005360200","Census Tract 3602, Litchfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1940.6,2020-01-10,"no"
"09009350400","Census Tract 3504, New Haven County, Connecticut","MIDLAND FUNDING LLC",1962.04,2020-09-09,"no"
"09009352702","Census Tract 3527.02, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",619.46,2020-01-27,"no"
"09009345400","Census Tract 3454, New Haven County, Connecticut","CVI SGP-CO ACQUISITION TRUST ASSIGNEE OF STERLING JEWELERS, INC.",1244.57,2020-05-05,"no"
"09009352100","Census Tract 3521, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",860.55,2020-01-14,"no"
"09009352702","Census Tract 3527.02, New Haven County, Connecticut","CAVALRY SPV I , LLC",2536.42,2020-09-09,"no"
"09001080500","Census Tract 805, Fairfield County, Connecticut","LVNV FUNDING LLC",4397.45,2020-03-20,"no"
"09001080100","Census Tract 801, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1687.94,2020-01-22,"no"
"09001072600","Census Tract 726, Fairfield County, Connecticut","JEFFERSON CAPITAL SYSTEMS, LLC",680.71,2020-08-17,"no"
"09001072000","Census Tract 720, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2800.22,2020-04-03,"no"
"09001072900","Census Tract 729, Fairfield County, Connecticut","MIDLAND FUNDING LLC",1179.93,2020-02-21,"no"
"09001110301","Census Tract 1103.01, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",674.35,2020-04-16,"no"
"09001072800","Census Tract 728, Fairfield County, Connecticut","LVNV FUNDING LLC AS SUCCESSOR IN INTEREST TO CREDIT ONE BANK, N.A.",563.03,2020-03-20,"no"
"09001257200","Census Tract 2572, Fairfield County, Connecticut","MIDLAND FUNDING LLC",1982.71,2020-06-18,"no"
"09001073800","Census Tract 738, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1080.84,2020-04-09,"no"
"09001081100","Census Tract 811, Fairfield County, Connecticut","JEFFERSON CAPITAL SYSTEMS, LLC",763.57,2020-08-17,"no"
"09001205200","Census Tract 2052, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",4131.93,2020-11-16,"no"
"09001072000","Census Tract 720, Fairfield County, Connecticut","LVNV FUNDING LLC",853.67,2020-04-24,"no"
"09001080200","Census Tract 802, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",4647.55,2020-06-25,"no"
"09001044300","Census Tract 443, Fairfield County, Connecticut","JEFFERSON CAPITAL SYSTEMS, LLC",4798.87,2020-10-16,"no"
"09001073000","Census Tract 730, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",3342.6,2020-07-27,"no"
"09001090400","Census Tract 904, Fairfield County, Connecticut","UNIFUND CORP.",2510.69,2020-11-06,"no"
"09001070200","Census Tract 702, Fairfield County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",910.98,2020-02-18,"no"
"09001043800","Census Tract 438, Fairfield County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",2853.2,2020-04-28,"yes"
"09001060200","Census Tract 602, Fairfield County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",1438.58,2020-10-29,"no"
"09001080100","Census Tract 801, Fairfield County, Connecticut","LVNV FUNDING, LLC",1650.94,2020-09-22,"no"
"09001072600","Census Tract 726, Fairfield County, Connecticut","LVNV FUNDING, LLC",848.16,2020-06-02,"no"
"09001080600","Census Tract 806, Fairfield County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",932.3,2020-07-01,"no"
"09001073300","Census Tract 733, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",691.29,2020-09-17,"no"
"09001073300","Census Tract 733, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",659.95,2020-09-14,"no"
"09001073300","Census Tract 733, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",923.57,2020-09-08,"no"
"09001073300","Census Tract 733, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",924.56,2020-07-16,"no"
"09001072800","Census Tract 728, Fairfield County, Connecticut","JEFFERSON CAPITAL SYSTEMS, LLC",917.12,2020-01-24,"no"
"09001072800","Census Tract 728, Fairfield County, Connecticut","MIDLAND FUNDING LLC",831.56,2020-06-18,"no"
"09001072000","Census Tract 720, Fairfield County, Connecticut","MIDLAND FUNDING LLC",1241.82,2020-06-24,"no"
"09001073100","Census Tract 731, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",747.77,2020-06-04,"no"
"09001080800","Census Tract 808, Fairfield County, Connecticut","LVNV FUNDING, LLC",841.29,2020-06-05,"no"
"09001074300","Census Tract 743, Fairfield County, Connecticut","LVNV FUNDING LLC",641.88,2020-02-14,"no"
"09001073000","Census Tract 730, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",704.55,2020-04-09,"no"
"09001070200","Census Tract 702, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1933.43,2020-01-14,"no"
"09001072300","Census Tract 723, Fairfield County, Connecticut","LVNV FUNDING LLC",734.61,2020-04-24,"no"
"09001080400","Census Tract 804, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1246.29,2020-11-05,"no"
"09001073400","Census Tract 734, Fairfield County, Connecticut","CROWN ASSET MANAGEMENT, LLC, ASSIGNEE OF DEPARTMENT STORES NATIONAL BANK",796.81,2020-06-17,"no"
"09001073400","Census Tract 734, Fairfield County, Connecticut","CAVALRY SPV I , LLC",882.74,2020-08-12,"no"
"09001072700","Census Tract 727, Fairfield County, Connecticut","LVNV FUNDING LLC",907.66,2020-04-24,"no"
"09001073300","Census Tract 733, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",634.39,2020-01-22,"no"
"09001072300","Census Tract 723, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2682.41,2020-06-17,"no"
"09001021400","Census Tract 214, Fairfield County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",770.99,2020-05-05,"no"
"09001073400","Census Tract 734, Fairfield County, Connecticut","JEFFERSON CAPITAL SYSTEMS, LLC",2497.26,2020-01-28,"no"
"09001044400","Census Tract 444, Fairfield County, Connecticut","JEFFERSON CAPITAL SYSTEMS, LLC",2079.97,2020-06-30,"no"
"09001073400","Census Tract 734, Fairfield County, Connecticut","LVNV FUNDING LLC",729.9,2020-02-14,"no"
"09001080900","Census Tract 809, Fairfield County, Connecticut","LVNV FUNDING, LLC",733.97,2020-08-13,"no"
"09001081000","Census Tract 810, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1635.95,2020-01-24,"no"
"09001073200","Census Tract 732, Fairfield County, Connecticut","LVNV FUNDING, LLC",781.97,2020-07-07,"no"
"09001080200","Census Tract 802, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",584.67,2020-01-22,"no"
"09001080200","Census Tract 802, Fairfield County, Connecticut","LVNV FUNDING LLC",670.59,2020-02-14,"no"
"09001210400","Census Tract 2104, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",837.19,2020-06-08,"no"
"09001205200","Census Tract 2052, Fairfield County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",1007.63,2020-02-14,"no"
"09001205200","Census Tract 2052, Fairfield County, Connecticut","LVNV FUNDING LLC",1491.82,2020-04-09,"no"
"09001200200","Census Tract 2002, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2132.68,2020-06-17,"no"
